bits, TICKS
4016, 284687717 
4016, 284718560 
4017, 284749402 
4014, 284780241 
4013, 284811084 
4013, 284841926 
4012, 284872768 
4016, 284903608 
4018, 284934450 
4016, 284965293 
4016, 284996135 
4014, 285026974 
4016, 285057817 
4016, 285088659 
4016, 285119501 
4016, 285145672 
4016, 285176513 
4016, 285207355 
4016, 285238197 
4013, 285269037 
4013, 285299879 
4015, 285330722 
4012, 285361564 
4017, 285392403 
4013, 285423246 
4012, 285454088 
4013, 285484930 
4016, 285515770 
4014, 285546612 
4017, 285577455 
4013, 285608297 
4012, 285639136 
4013, 285669979 
4016, 285700821 
4013, 285731663 
4013, 285762503 
4013, 285793345 
4016, 285824188 
4016, 285855030 
4012, 285885869 
4012, 285916712 
4016, 285947554 
4012, 285978396 
4013, 286009236 
4012, 286035409 
4016, 286066251 
4012, 286097091 
4014, 286127933 
4016, 286158776 
4012, 286189619 
4016, 286220458 
4014, 286251301 
4013, 286282143 
4013, 286312986 
4016, 286343826 
4013, 286374667 
4012, 286405510 
4014, 286436350 
4016, 286467192 
4013, 286498033 
4013, 286528874 
4014, 286559715 
4016, 286590555 
4016, 286621396 
4016, 286652239 
4014, 286683079 
4014, 286713921 
4014, 286744762 
4013, 286775603 
4015, 286806444 
4016, 286837284 
4013, 286868125 
4013, 286894300 
4018, 286925140 
4013, 286955982 
4013, 286986822 
4012, 287017665 
4017, 287048506 
4013, 287079346 
4014, 287110188 
4016, 287141031 
4015, 287171873 
4013, 287202712 
4012, 287233555 
4012, 287264397 
4013, 287295240 
4016, 287326080 
4014, 287356922 
4016, 287387765 
4013, 287418608 
4016, 287449447 
4016, 287480289 
4013, 287511131 
4014, 287541974 
4016, 287572814 
4016, 287603655 
4015, 287634498 
4016, 287665338 
4011, 287696180 
4014, 287727021 
4013, 287757863 
4013, 287783881 
4012, 287814721 
4016, 287845563 
4014, 287876406 
4013, 287907246 
4014, 287938087 
4012, 287968930 
4014, 287999770 
4016, 288030612 
4013, 288061453 
4013, 288092294 
4016, 288123135 
4013, 288153975 
4016, 288184816 
4014, 288215659 
4016, 288246499 
4016, 288277341 
4013, 288308182 
4012, 288339023 
4016, 288369864 
4017, 288400704 
4012, 288431545 
4016, 288462388 
4012, 288493228 
4014, 288524071 
4013, 288554912 
4014, 288585753 
4013, 288616594 
4012, 288642766 
4012, 288673606 
4016, 288704448 
4014, 288735291 
4013, 288766131 
4016, 288796972 
4014, 288827815 
4014, 288858655 
4014, 288889497 
4015, 288920338 
4014, 288951179 
4013, 288982020 
4014, 289012860 
4015, 289043701 
4014, 289074544 
4013, 289105384 
4016, 289136226 
4012, 289167067 
4014, 289197908 
4017, 289228749 
4013, 289259589 
4012, 289290430 
4016, 289321273 
4012, 289352113 
4013, 289382955 
4013, 289413796 
4013, 289444637 
4016, 289475478 
4013, 289501650 
4013, 289532491 
4016, 289563333 
4016, 289594176 
4016, 289625016 
4013, 289655857 
4015, 289686700 
4013, 289717540 
4012, 289748382 
4016, 289779223 
4013, 289810064 
4016, 289840905 
4016, 289871745 
4012, 289902586 
4012, 289933429 
4015, 289964269 
4016, 289995111 
4014, 290025952 
4016, 290056793 
4016, 290087634 
4016, 290118474 
4015, 290149315 
4013, 290180158 
4017, 290210998 
4014, 290241840 
4016, 290272681 
4016, 290303522 
4016, 290334363 
4015, 290365203 
4016, 290391375 
4012, 290422218 
4014, 290453058 
4016, 290483899 
4011, 290514742 
4013, 290545582 
4016, 290576424 
4016, 290607265 
4016, 290638106 
4014, 290668947 
4016, 290699788 
4012, 290730628 
4016, 290761469 
4013, 290792312 
4014, 290823152 
4016, 290853994 
4016, 290884835 
4016, 290915676 
4012, 290946517 
4016, 290977357 
4012, 291008198 
4013, 291039041 
4016, 291069881 
4012, 291100723 
4016, 291131564 
4013, 291162405 
4013, 291193246 
4017, 291224086 
4016, 291250258 
4013, 291281101 
4016, 291311941 
4017, 291342782 
4017, 291373625 
4014, 291404465 
4016, 291435307 
4014, 291466148 
4015, 291496989 
4016, 291527830 
4013, 291558670 
4016, 291589511 
4014, 291620354 
4012, 291651194 
4012, 291682036 
4013, 291712877 
4014, 291743718 
4013, 291774559 
4016, 291805400 
4016, 291836240 
4013, 291867082 
4016, 291897925 
4014, 291928768 
4016, 291959607 
4012, 291990449 
4013, 292021291 
4014, 292052134 
4017, 292082974 
4013, 292113815 
4016, 292139989 
4013, 292170832 
4013, 292201674 
4016, 292232514 
4013, 292263357 
4016, 292294198 
4013, 292325038 
4014, 292355880 
4014, 292386723 
4012, 292417565 
4016, 292448404 
4013, 292479247 
4017, 292510089 
4016, 292540931 
4013, 292571771 
4013, 292602613 
4014, 292633456 
4017, 292664298 
4014, 292695137 
4016, 292725980 
4016, 292756822 
4012, 292787664 
4015, 292818504 
4016, 292849346 
4011, 292880189 
4016, 292911031 
4013, 292941870 
4014, 292972713 
4016, 292998886 
4012, 293029728 
4012, 293060569 
4017, 293091410 
4015, 293122251 
4013, 293153091 
4016, 293183932 
4013, 293214775 
4016, 293245615 
4014, 293276457 
4016, 293307298 
4016, 293338139 
4016, 293368980 
4016, 293399820 
4016, 293430661 
4013, 293461504 
4013, 293492344 
4015, 293523186 
4016, 293554027 
4016, 293584868 
4013, 293615709 
4016, 293646549 
4014, 293677390 
4014, 293708233 
4012, 293739073 
4016, 293769915 
4016, 293800756 
4014, 293831597 
4014, 293862438 
4012, 293888610 
4013, 293919451 
4016, 293950293 
4013, 293981136 
4016, 294011976 
4016, 294042818 
4013, 294073661 
4012, 294104504 
4016, 294135343 
4016, 294166185 
4016, 294197027 
4016, 294227870 
4013, 294258710 
4013, 294289551 
4015, 294320394 
4014, 294351234 
4014, 294382076 
4013, 294412917 
4018, 294443758 
4016, 294474599 
4011, 294505439 
4016, 294536280 
4012, 294567123 
4016, 294597963 
4013, 294628805 
4016, 294659646 
4016, 294690487 
4013, 294721328 
4014, 294747499 
4013, 294778340 
4013, 294809182 
4016, 294840024 
4016, 294870864 
4012, 294901706 
4016, 294932549 
4014, 294963391 
4014, 294994230 
4016, 295025073 
4016, 295055915 
4013, 295086758 
4013, 295117598 
4013, 295148440 
4012, 295179283 
4013, 295210126 
4016, 295240965 
4014, 295271807 
4014, 295302649 
4014, 295333492 
4014, 295364332 
4017, 295395173 
4016, 295426016 
4016, 295456856 
4014, 295487698 
4014, 295518539 
4014, 295549380 
4015, 295580221 
4016, 295611062 
4013, 295637080 
4015, 295667923 
4017, 295698763 
4015, 295729604 
4013, 295760447 
4016, 295791287 
4016, 295822129 
4014, 295852970 
4016, 295883811 
4018, 295914652 
4013, 295945492 
4016, 295976333 
4012, 296007176 
4014, 296038016 
4016, 296068858 
4016, 296099699 
4016, 296130540 
4016, 296161381 
4016, 296192221 
4013, 296223062 
4017, 296253905 
4011, 296284745 
4013, 296315588 
4012, 296346429 
4014, 296377270 
4014, 296408111 
4016, 296438952 
4016, 296469792 
4016, 296495964 
4014, 296526807 
4014, 296557647 
4013, 296588488 
4017, 296619331 
4014, 296650171 
4013, 296681013 
4012, 296711854 
4013, 296742695 
4013, 296773536 
4013, 296804376 
4013, 296835217 
4012, 296866060 
4014, 296896900 
4014, 296927742 
4013, 296958583 
4012, 296989424 
4016, 297020265 
4016, 297051105 
4016, 297081946 
4014, 297112789 
4012, 297143629 
4016, 297174471 
4016, 297205312 
4012, 297236153 
4016, 297266994 
4014, 297297834 
4016, 297328675 
4013, 297354850 
4013, 297385691 
4018, 297416533 
4012, 297447374 
4016, 297478217 
4013, 297509059 
4014, 297539901 
4013, 297570741 
4016, 297601583 
4016, 297632426 
4016, 297663268 
4016, 297694107 
4014, 297724950 
4012, 297755792 
4012, 297786634 
4012, 297817474 
4017, 297848316 
4016, 297879159 
4015, 297910001 
4016, 297940840 
4016, 297971683 
4016, 298002525 
4012, 298033367 
4016, 298064207 
4013, 298095049 
4016, 298125892 
4015, 298156734 
4016, 298187573 
4014, 298218416 
4014, 298244590 
4016, 298275432 
4016, 298306274 
4013, 298337117 
4016, 298367957 
4016, 298398798 
4016, 298429641 
4013, 298460481 
4014, 298491324 
4012, 298522165 
4013, 298553005 
4015, 298583847 
4014, 298614690 
4012, 298645532 
4016, 298676371 
4012, 298707214 
4016, 298738056 
4012, 298768898 
4014, 298799738 
4013, 298830580 
4013, 298861423 
4013, 298892265 
4016, 298923104 
4014, 298953947 
4012, 298984789 
4016, 299015631 
4013, 299046471 
4014, 299077313 
4013, 299103487 
4016, 299134330 
4016, 299165173 
4016, 299196013 
4013, 299226855 
4016, 299257696 
4016, 299288537 
4016, 299319378 
4017, 299350218 
4016, 299381059 
4016, 299411902 
4015, 299442742 
4014, 299473584 
4012, 299504425 
4016, 299535266 
4013, 299566107 
4017, 299596948 
4016, 299627788 
4013, 299658630 
4013, 299689473 
4014, 299720316 
4014, 299751155 
4016, 299781997 
4016, 299812839 
4015, 299843682 
4012, 299874522 
4013, 299905363 
4013, 299936206 
4015, 299967046 
4016, 299993220 
4016, 300024061 
4015, 300054899 
4014, 300085741 
4016, 300116582 
4016, 300147423 
4016, 300178264 
4012, 300209104 
4016, 300239945 
4011, 300270788 
4015, 300301628 
4013, 300332470 
4016, 300363311 
4014, 300394149 
4016, 300424992 
4013, 300455832 
4014, 300486673 
4013, 300517516 
4012, 300548356 
4014, 300579198 
4014, 300610039 
4016, 300640880 
4016, 300671721 
4014, 300702562 
4012, 300733402 
4014, 300764244 
4016, 300795087 
4014, 300825930 
4016, 300852099 
4017, 300882940 
4016, 300913783 
4013, 300944625 
4014, 300975464 
4013, 301006307 
4016, 301037149 
4012, 301067991 
4012, 301098831 
4014, 301129673 
4015, 301160516 
4013, 301191353 
4016, 301222195 
4012, 301253035 
4016, 301283873 
4016, 301314715 
4016, 301345556 
4012, 301376394 
4013, 301407237 
4017, 301438077 
4015, 301468918 
4016, 301499761 
4016, 301530601 
4015, 301561438 
4016, 301592280 
4012, 301623122 
4014, 301653958 
4014, 301684799 
4013, 301715639 
4013, 301741812 
4016, 301772655 
4016, 301803495 
4012, 301834337 
4013, 301865180 
4012, 301896023 
4012, 301926862 
4016, 301957704 
4011, 301988546 
4012, 302019389 
4017, 302050229 
4016, 302081070 
4016, 302111913 
4012, 302142753 
4016, 302173595 
4013, 302204436 
4016, 302235274 
4013, 302266117 
4012, 302296957 
4016, 302327798 
4013, 302358641 
4012, 302389481 
4017, 302420323 
4014, 302451164 
4013, 302482002 
4013, 302512845 
4013, 302543685 
4016, 302574526 
4016, 302600701 
4011, 302631541 
4013, 302662378 
4016, 302693221 
4013, 302724061 
4012, 302754903 
4012, 302785744 
4012, 302816585 
4013, 302847426 
4016, 302878267 
4016, 302909107 
4015, 302939949 
4016, 302970792 
4012, 303001635 
4012, 303032472 
4015, 303063311 
4016, 303094149 
4013, 303124992 
4015, 303155833 
4013, 303186673 
4014, 303217515 
4016, 303248358 
4016, 303279200 
4016, 303310039 
4012, 303340882 
4016, 303371724 
4016, 303402566 
4012, 303433403 
4016, 303464242 
4012, 303490256 
4013, 303521096 
4017, 303551936 
4012, 303582779 
4016, 303613620 
4013, 303644457 
4017, 303675298 
4012, 303706139 
4014, 303736979 
4013, 303767820 
4016, 303798663 
4016, 303829503 
4016, 303860345 
4016, 303891186 
4012, 303922027 
4012, 303952868 
4016, 303983708 
4013, 304014549 
4013, 304045392 
4015, 304076232 
4014, 304107075 
4014, 304137916 
4013, 304168756 
4016, 304199598 
4013, 304230441 
4016, 304261278 
4013, 304292120 
4013, 304322960 
4014, 304349134 
4013, 304379974 
4018, 304410814 
4012, 304441657 
4016, 304472498 
4016, 304503338 
4016, 304534180 
4013, 304565023 
4013, 304595860 
4014, 304626702 
4016, 304657542 
4016, 304688385 
4013, 304719226 
4013, 304750066 
4012, 304780908 
4013, 304811751 
4013, 304842593 
4017, 304873432 
4016, 304904275 
4016, 304935117 
4013, 304965959 
4016, 304996799 
4013, 305027641 
4016, 305058484 
4015, 305089326 
4013, 305120165 
4012, 305151003 
4017, 305181841 
4017, 305208014 
4016, 305238854 
4014, 305269694 
4014, 305300537 
4015, 305331378 
4014, 305362218 
4013, 305393060 
4013, 305423903 
4014, 305454745 
4016, 305485584 
4016, 305516427 
4016, 305547269 
4017, 305578111 
4013, 305608951 
4013, 305639793 
4016, 305670636 
4013, 305701478 
4016, 305732317 
4013, 305763160 
4016, 305794002 
4017, 305824844 
4014, 305855684 
4016, 305886526 
4013, 305917369 
4016, 305948211 
4013, 305979050 
4016, 306009893 
4016, 306040735 
4013, 306071577 
4012, 306097748 
4016, 306128589 
4017, 306159430 
4016, 306190270 
4016, 306221112 
4016, 306251952 
4014, 306282795 
4013, 306313634 
4015, 306344471 
4016, 306375314 
4013, 306406156 
4013, 306436991 
4012, 306467832 
4016, 306498673 
4013, 306529514 
4013, 306560354 
4013, 306591191 
4014, 306622033 
4012, 306652873 
4013, 306683715 
4016, 306714554 
4016, 306745397 
4016, 306776239 
4016, 306807081 
4014, 306837921 
4014, 306868763 
4017, 306899606 
4016, 306930448 
4016, 306956618 
4012, 306987458 
4013, 307018300 
4014, 307049139 
4012, 307079982 
4016, 307110824 
4012, 307141666 
4011, 307172506 
4016, 307203348 
4013, 307234191 
4013, 307265033 
4017, 307295872 
4014, 307326715 
4016, 307357557 
4013, 307388400 
4013, 307419240 
4012, 307450082 
4016, 307480925 
4014, 307511768 
4013, 307542607 
4016, 307573449 
4013, 307604291 
4016, 307635134 
4012, 307665974 
4014, 307696815 
4012, 307727658 
4017, 307758498 
4016, 307789340 
4016, 307820181 
4013, 307846353 
4016, 307877193 
4017, 307908034 
4014, 307938875 
4016, 307969716 
4016, 308000556 
4017, 308031397 
4015, 308062240 
4014, 308093080 
4016, 308123922 
4013, 308154763 
4014, 308185604 
4016, 308216445 
4016, 308247285 
4016, 308278126 
4017, 308308969 
4016, 308339809 
4016, 308370651 
4013, 308401492 
4016, 308432333 
4016, 308463174 
4016, 308494015 
4014, 308524855 
4014, 308555697 
4016, 308586540 
4013, 308617383 
4018, 308648222 
4013, 308679064 
4016, 308705237 
4012, 308736079 
4012, 308766920 
4012, 308797761 
4016, 308828602 
4016, 308859442 
4018, 308890283 
4012, 308921126 
4013, 308951966 
4012, 308982808 
4013, 309013649 
4013, 309044490 
4014, 309075331 
4016, 309106171 
4016, 309137012 
4013, 309167855 
4013, 309198695 
4012, 309229537 
4013, 309260378 
4012, 309291219 
4014, 309322060 
4013, 309352900 
4016, 309383741 
4016, 309414584 
4014, 309445424 
4014, 309476266 
4013, 309507107 
4012, 309537948 
4014, 309568789 
4016, 309594961 
4016, 309625802 
4014, 309656644 
4014, 309687487 
4013, 309718327 
4016, 309749168 
4013, 309780011 
4016, 309810851 
4013, 309841693 
4013, 309872534 
4013, 309903375 
4014, 309934216 
4013, 309965056 
4015, 309995897 
4017, 310026740 
4016, 310057580 
4017, 310088422 
4013, 310119263 
4014, 310150104 
4014, 310180942 
4016, 310211784 
4016, 310242624 
4012, 310273462 
4017, 310304303 
4012, 310335143 
4014, 310365980 
4016, 310396822 
4016, 310427665 
4016, 310453840 
4015, 310484681 
4013, 310515524 
4012, 310546361 
4016, 310577198 
4013, 310608041 
4016, 310638881 
4012, 310669724 
4012, 310700565 
4012, 310731406 
4014, 310762247 
4016, 310793088 
4016, 310823928 
4012, 310854769 
4014, 310885612 
4013, 310916452 
4014, 310947294 
4013, 310978135 
4013, 311008976 
4014, 311039817 
4016, 311070657 
4013, 311101498 
4015, 311132341 
4016, 311163179 
4012, 311194018 
4014, 311224860 
4012, 311255702 
4013, 311286545 
4015, 311317386 
4016, 311344631 
4012, 311375469 
4012, 311406311 
4017, 311437148 
4017, 311467989 
4012, 311498830 
4016, 311529670 
4014, 311560511 
4016, 311591349 
4016, 311622192 
4013, 311653031 
4012, 311683868 
4016, 311714711 
4014, 311745553 
4014, 311776395 
4015, 311807235 
4013, 311838077 
4013, 311868920 
4016, 311899763 
4015, 311930602 
4014, 311961444 
4016, 311992286 
4012, 312023129 
4013, 312053969 
4013, 312084810 
4016, 312115653 
4013, 312146491 
4016, 312177330 
4016, 312203503 
4016, 312234342 
4013, 312265179 
4016, 312296021 
4012, 312326861 
4014, 312357704 
4016, 312388545 
4016, 312419385 
4017, 312450227 
4013, 312481070 
4016, 312511912 
4016, 312542751 
4016, 312573594 
4013, 312604436 
4013, 312635271 
4012, 312666112 
4012, 312696950 
4013, 312727793 
4017, 312758633 
4013, 312789474 
4016, 312820317 
4016, 312851157 
4014, 312881999 
4014, 312912840 
4014, 312943681 
4016, 312974522 
4014, 313005363 
4014, 313036200 
4016, 313062369 
4016, 313093212 
4016, 313124053 
4012, 313154890 
4014, 313185731 
4013, 313216572 
4016, 313247412 
4013, 313278253 
4012, 313309096 
4016, 313339936 
4015, 313370778 
4016, 313401619 
4012, 313432460 
4016, 313463298 
4016, 313494140 
4017, 313524980 
4016, 313555822 
4016, 313586665 
4013, 313617507 
4012, 313648346 
4012, 313679189 
4013, 313710031 
4013, 313740873 
4014, 313771713 
4016, 313802555 
4013, 313833398 
4016, 313864240 
4013, 313895079 
4012, 313925922 
4014, 313952096 
4011, 313982938 
4016, 314013780 
4016, 314044623 
4012, 314075461 
4016, 314106303 
4014, 314137140 
4016, 314167981 
4013, 314198822 
4016, 314229662 
4012, 314260503 
4016, 314291341 
4017, 314322184 
4014, 314353023 
4013, 314383860 
4016, 314414703 
4012, 314445545 
4014, 314476380 
4016, 314507221 
4015, 314538062 
4016, 314568903 
4017, 314599743 
4016, 314630584 
4016, 314661427 
4012, 314692267 
4012, 314723109 
4016, 314753950 
4014, 314784791 
4012, 314810962 
4016, 314841802 
4014, 314872644 
4015, 314903487 
4016, 314934327 
4012, 314965168 
4015, 314996011 
4013, 315026851 
4014, 315057693 
4013, 315088534 
4014, 315119375 
4014, 315150216 
4016, 315181054 
4013, 315211896 
4016, 315242737 
4011, 315273578 
4015, 315304419 
4016, 315335259 
4015, 315366100 
4013, 315396938 
4011, 315427781 
4012, 315458620 
4013, 315489462 
4016, 315520304 
4013, 315551140 
4016, 315581976 
4012, 315612817 
4013, 315643658 
4016, 315674499 
4016, 315700670 
4017, 315731511 
4012, 315762353 
4012, 315793195 
4012, 315824035 
4016, 315854877 
4017, 315885720 
4013, 315916562 
4016, 315947401 
4012, 315978244 
4016, 316009086 
4014, 316039928 
4016, 316070768 
4014, 316101610 
4013, 316132450 
4015, 316163287 
4016, 316194129 
4012, 316224969 
4016, 316255812 
4014, 316286654 
4016, 316317496 
4012, 316348337 
4016, 316379178 
4016, 316410019 
4013, 316440859 
4016, 316471700 
4013, 316502543 
4014, 316533381 
4013, 316559550 
4014, 316590391 
4013, 316621234 
4012, 316652071 
4015, 316682913 
4013, 316713753 
4016, 316744596 
4013, 316775437 
4014, 316806277 
4013, 316837119 
4016, 316867962 
4016, 316898804 
4011, 316929643 
4013, 316960486 
4014, 316991328 
4012, 317022170 
4016, 317053010 
4012, 317083852 
4013, 317114695 
4016, 317145537 
4016, 317176376 
4014, 317207219 
4014, 317238061 
4014, 317268903 
4012, 317299743 
4013, 317330585 
4014, 317361428 
4014, 317392270 
4013, 317423109 
4016, 317449283 
4012, 317480124 
4016, 317510963 
4012, 317541805 
4012, 317572647 
4016, 317603490 
4016, 317634330 
4012, 317665171 
4013, 317696014 
4012, 317726854 
4016, 317757696 
4018, 317788537 
4015, 317819378 
4011, 317850219 
4016, 317881059 
4016, 317911900 
4011, 317942743 
4015, 317973583 
4013, 318004425 
4016, 318035266 
4016, 318066107 
4012, 318096948 
4014, 318127788 
4014, 318158629 
4015, 318189472 
4014, 318220312 
4012, 318251154 
4016, 318281995 
4014, 318308167 
4012, 318339007 
4014, 318369848 
4012, 318400689 
4016, 318431530 
4014, 318462371 
4011, 318493211 
4016, 318524053 
4016, 318554896 
4012, 318585739 
4015, 318616578 
4012, 318647420 
4016, 318678262 
4016, 318709105 
4013, 318739945 
4012, 318770786 
4013, 318801629 
4016, 318832469 
4016, 318863311 
4013, 318894152 
4016, 318924993 
4015, 318955834 
4016, 318986674 
4013, 319017515 
4016, 319048358 
4012, 319079198 
4013, 319110040 
4013, 319140881 
4012, 319171723 
4012, 319197741 
4014, 319228581 
4016, 319259423 
4016, 319290266 
4013, 319321106 
4016, 319351947 
4013, 319382790 
4016, 319413630 
4016, 319444472 
4012, 319475313 
4016, 319506154 
4015, 319536995 
4013, 319567835 
4011, 319598676 
4016, 319629519 
4013, 319660359 
4012, 319691202 
4013, 319722043 
4011, 319752883 
4012, 319783725 
4016, 319814568 
4016, 319845410 
4016, 319876249 
4015, 319907092 
4016, 319937934 
4012, 319968776 
4016, 319999616 
4013, 320030458 
4014, 320056632 
4016, 320087470 
4014, 320118311 
4016, 320149152 
4013, 320179992 
4016, 320210833 
4015, 320241676 
4013, 320272516 
4016, 320303358 
4017, 320334199 
4014, 320365040 
4016, 320395878 
4013, 320426720 
4013, 320457560 
4016, 320488402 
4014, 320519245 
4014, 320550087 
4013, 320580926 
4016, 320611769 
4012, 320642611 
4012, 320673446 
4014, 320704287 
4016, 320735128 
4012, 320765969 
4013, 320796810 
4013, 320827650 
4011, 320858492 
4016, 320889335 
4016, 320915510 
4017, 320946350 
4016, 320977193 
4014, 321008033 
4016, 321038875 
4016, 321069716 
4016, 321100557 
4012, 321131398 
4014, 321162238 
4016, 321193079 
4014, 321223922 
4014, 321254762 
4016, 321285604 
4015, 321316445 
4014, 321347283 
4012, 321378126 
4016, 321408966 
4013, 321439807 
4016, 321470650 
4012, 321501490 
4017, 321532332 
4014, 321563173 
4013, 321594014 
4016, 321624855 
4012, 321655695 
4013, 321686536 
4013, 321717379 
4016, 321748219 
4016, 321779061 
4012, 321805234 
4013, 321836075 
4013, 321866917 
4014, 321897759 
4013, 321928599 
4011, 321959441 
4016, 321990284 
4014, 322021126 
4013, 322051963 
4016, 322082803 
4016, 322113646 
4015, 322144482 
4014, 322175323 
4011, 322206164 
4014, 322237002 
4016, 322267844 
4013, 322298684 
4016, 322329526 
4014, 322360369 
4016, 322391211 
4016, 322422050 
4013, 322452888 
4012, 322483731 
4016, 322514572 
4013, 322545412 
4013, 322576250 
4016, 322607091 
4017, 322637931 
4012, 322664103 
4012, 322694939 
4016, 322725780 
4017, 322756620 
4016, 322787462 
4013, 322818305 
4013, 322849147 
4014, 322879986 
4011, 322910829 
4014, 322941671 
4016, 322972514 
4016, 323003354 
4013, 323034192 
4014, 323065033 
4013, 323095871 
4015, 323126713 
4012, 323157553 
4016, 323188395 
4013, 323219238 
4012, 323250080 
4012, 323280919 
4012, 323311762 
4013, 323342604 
4014, 323373439 
4016, 323404280 
4014, 323435121 
4012, 323465959 
4016, 323496801 
4014, 323527641 
4012, 323553815 
4016, 323584657 
4016, 323615497 
4012, 323646339 
4012, 323677182 
4012, 323708024 
4014, 323738863 
4014, 323769706 
4016, 323800548 
4016, 323831390 
4016, 323862230 
4014, 323893072 
4016, 323923915 
4013, 323954757 
4012, 323985596 
4012, 324016439 
4012, 324047281 
4016, 324078124 
4016, 324108964 
4014, 324139806 
4013, 324170649 
4013, 324201492 
4014, 324232331 
4012, 324263168 
4016, 324294011 
4014, 324324853 
4012, 324355695 
4012, 324386535 
4012, 324412708 
4016, 324443550 
4012, 324474387 
4016, 324505228 
4016, 324536069 
4013, 324566909 
4012, 324597750 
4016, 324628593 
4014, 324659433 
4016, 324690275 
4012, 324721116 
4016, 324751957 
4016, 324782798 
4013, 324813638 
4012, 324844479 
4013, 324875322 
4012, 324906162 
4016, 324937004 
4013, 324967845 
4013, 324998686 
4013, 325029527 
4016, 325060367 
4016, 325091208 
4014, 325122051 
4013, 325152889 
4013, 325183728 
4016, 325214570 
4015, 325245412 
4014, 325276248 
4017, 325302421 
4016, 325333263 
4016, 325364100 
4013, 325394937 
4017, 325425778 
4016, 325456618 
4014, 325487460 
4014, 325518303 
4013, 325549145 
4013, 325579984 
4012, 325610827 
4016, 325641669 
4013, 325672511 
4013, 325703351 
4015, 325734193 
4016, 325765036 
4016, 325795878 
4016, 325826717 
4014, 325857560 
4012, 325888402 
4012, 325919244 
4013, 325950084 
4016, 325980926 
4016, 326011769 
4016, 326042611 
4013, 326073448 
4016, 326104288 
4012, 326135131 
4016, 326161300 
4013, 326192139 
4017, 326222982 
4012, 326253822 
4016, 326284664 
4016, 326315506 
4012, 326346342 
4017, 326377179 
4017, 326408020 
4012, 326438860 
4014, 326469702 
4018, 326500545 
4012, 326531387 
4012, 326562226 
4014, 326593064 
4012, 326623907 
4013, 326654748 
4014, 326685588 
4017, 326716430 
4014, 326747273 
4016, 326778115 
4013, 326808954 
4016, 326839797 
4013, 326870639 
4012, 326901481 
4013, 326932321 
4016, 326963163 
4016, 326994006 
4012, 327024849 
4011, 327050867 
4016, 327081707 
4012, 327112549 
4013, 327143388 
4017, 327174231 
4016, 327205073 
4011, 327235915 
4011, 327266755 
4016, 327297597 
4014, 327328440 
4016, 327359283 
4014, 327390122 
4012, 327420965 
4016, 327451807 
4015, 327482650 
4016, 327513490 
4011, 327544331 
4016, 327575174 
4012, 327606014 
4012, 327636856 
4013, 327667697 
4016, 327698538 
4011, 327729383 
4013, 327760227 
4013, 327791071 
4014, 327821915 
4012, 327852760 
4016, 327883604 
4016, 327909779 
4012, 327940622 
4012, 327971464 
4012, 328002307 
4011, 328033152 
4016, 328063997 
4017, 328094841 
4015, 328125684 
4016, 328156529 
4016, 328187374 
4011, 328218218 
4013, 328249061 
4014, 328279906 
4013, 328310751 
4016, 328341595 
4016, 328372438 
4012, 328403283 
4016, 328434128 
4011, 328464972 
4016, 328495815 
4016, 328526660 
4013, 328557505 
4016, 328588350 
4012, 328619193 
4013, 328650038 
4016, 328680883 
4016, 328711728 
4012, 328742571 
4014, 328768746 
4014, 328799589 
4013, 328830433 
4016, 328861275 
4012, 328892120 
4014, 328922964 
4017, 328953808 
4014, 328984650 
4014, 329015495 
4016, 329046339 
4013, 329077183 
4012, 329108025 
4014, 329138870 
4016, 329169714 
4016, 329200558 
4014, 329231400 
4016, 329262245 
4016, 329293089 
4016, 329323933 
4016, 329354775 
4016, 329385620 
4016, 329416464 
4013, 329447308 
4013, 329478150 
4016, 329508995 
4016, 329539839 
4013, 329570683 
4017, 329601525 
4014, 329632370 
4012, 329658544 
4012, 329689386 
4016, 329720229 
4014, 329751074 
4013, 329781919 
4016, 329812763 
4015, 329843606 
4016, 329874451 
4013, 329905296 
4011, 329936140 
4013, 329966983 
4012, 329997828 
4013, 330028673 
4017, 330059517 
4016, 330090360 
4016, 330121205 
4012, 330152045 
4012, 330182882 
4016, 330213724 
4016, 330244569 
4013, 330275413 
4016, 330306257 
4011, 330337099 
4016, 330367944 
4013, 330398788 
4016, 330429632 
4016, 330460474 
4016, 330491319 
4012, 330517494 
4016, 330548334 
4013, 330579178 
4013, 330610023 
4014, 330640862 
4016, 330671704 
4013, 330702549 
4015, 330733393 
4012, 330764238 
4016, 330795082 
4012, 330825926 
4015, 330856770 
4013, 330887615 
4016, 330918459 
4016, 330949303 
4013, 330980147 
4011, 331010992 
4013, 331041836 
4012, 331072680 
4016, 331103524 
4012, 331134364 
4012, 331165203 
4013, 331196042 
4016, 331226887 
4013, 331257732 
4014, 331288576 
4014, 331319419 
4012, 331350264 
4012, 331381104 
4016, 331407277 
4015, 331438120 
4016, 331468963 
4014, 331499807 
4012, 331530650 
4016, 331561490 
4013, 331592335 
4013, 331623179 
4014, 331654023 
4012, 331684860 
4016, 331715704 
4014, 331746548 
4011, 331777390 
4016, 331808235 
4012, 331839079 
4014, 331869924 
4013, 331900768 
4016, 331931613 
4011, 331962457 
4011, 331993302 
4015, 332024146 
4016, 332054983 
4016, 332085828 
4016, 332116672 
4013, 332147516 
4014, 332178358 
4012, 332209203 
4014, 332240047 
4016, 332266222 
4012, 332297063 
4014, 332327906 
